word;pos;CON_type;lemma;id;ref1;ref2;F
ainzque;CON;subord;ainzque_relemma;perb;s293870;2;1
ainzque;CON;subord;ainzque_relemma;perb;s294777;5;1
ainzque;CON;subord;ainzque_relemma;perb;s294840;2;1
ainzque;CON;subord;ainzque_relemma;percevalb;s297350;2;1
ainzque;CON;subord;ainzque_relemma;percevalb;s298259;5;1
ainzque;CON;subord;ainzque_relemma;percevalb;s298322;2;1
ainzque;CON;subord;ainzque_relemma;percevalb;s299094;3;1
ainzque;CON;subord;ainzque_relemma;percevalb;s299234;4;1
ainzque;CON;subord;ainzque_relemma;percevalb;s300176;3;1
ainzque;CON;subord;ainzque_relemma;percevalb;s300495;7;1
ainzque;CON;subord;ainzque_relemma;percevalb;s301073;4;1
ainzque;CON;subord;ainzque_relemma;percevalb;s301217;2;1
ainzque;CON;subord;ainzque_relemma;percevalb;s301850;1;1
ainzque;CON;subord;ainzque_relemma;percevalb;s302322;1;1
ainzque;CON;subord;ainzque_relemma;percevalb;s302889;5;1
ainzque;CON;subord;ainzque_relemma;percevalb;s303262;1;1
ainzque;CON;subord;ainzque_relemma;percevalb;s303760;1;1
ainzque;CON;subord;ainzque_relemma;percevalb;s305284;1;1
ainzque;CON;subord;ainzque_relemma;percevalb;s305508;1;1
ainzque;CON;subord;ainzque_relemma;percevalb;s305806;1;1
ainzque;CON;subord;ainzque_relemma;percevalb;s305869;2;1
ainzque;CON;subord;ainzque_relemma;percevalb;s305878;1;1
ainzque;CON;subord;ainzque_relemma;perf;s307035;5;1
ainzque;CON;subord;ainzque_relemma;perf;s307098;2;1
ainzque;CON;subord;ainzque_relemma;perl;s310016;1;1
ainzque;CON;subord;ainzque_relemma;perl;s310046;2;1
ainzque;CON;subord;ainzque_relemma;perl;s310493;1;1
ainzque;CON;subord;ainzque_relemma;perl;s310574;2;1
ainzque;CON;subord;ainzque_relemma;perl;s311001;5;1
ainzque;CON;subord;ainzque_relemma;perl;s311064;2;1
ainzque;CON;subord;ainzque_relemma;perm;s311996;1;1
ainzque;CON;subord;ainzque_relemma;perm;s312026;1;1
ainzque;CON;subord;ainzque_relemma;perm;s312407;3;1
ainzque;CON;subord;ainzque_relemma;perm;s313013;2;1
ainzque;CON;subord;ainzque_relemma;pers;s319524;1;1
ainzque;CON;subord;ainzque_relemma;pers;s319554;2;1
ainzque;CON;subord;ainzque_relemma;pers;s319931;3;1
ainzque;CON;subord;ainzque_relemma;pers;s320045;2;1
ainzque;CON;subord;ainzque_relemma;pers;s320859;1;1
ainzque;CON;subord;ainzque_relemma;pers;s320981;4;1
ainzque;CON;subord;ainzque_relemma;pert;s321481;1;1
ainzque;CON;subord;ainzque_relemma;peru;s323456;1;1
ainzque;CON;subord;ainzque_relemma;peru;s323510;2;1
ainzque;CON;subord;ainzque_relemma;peru;s324423;5;1
ainzque;CON;subord;ainzque_relemma;peru;s324485;1;1
ainzque;CON;subord;ainzque_relemma;peru;s324927;3;1
ainzque;CON;subord;ainzque_relemma;poit;s327778;4;1
ainzque;CON;subord;ainzque_relemma;ren2;s352412;1;1
ainzque;CON;subord;ainzque_relemma;ren2;s352475;2;1
ainzque;CON;subord;ainzque_relemma;ren2;s353314;1;1
ainzque;CON;subord;ainzque_relemma;rolandox;s357344;1;1
ainzque;CON;subord;ainzque_relemma;romb;s360650;1;1
ainzque;CON;subord;ainzque_relemma;romb;s360846;2;1
ainzque;CON;subord;ainzque_relemma;romb;s361105;1;1
ainzque;CON;subord;ainzque_relemma;romb;s361472;2;1
ainzque;CON;subord;ainzque_relemma;romb;s361761;1;1
ainzque;CON;subord;ainzque_relemma;romb;s361790;3;1
ainzque;CON;subord;ainzque_relemma;romc;s363249;1;1
ainzque;CON;subord;ainzque_relemma;romc;s363836;1;1
ainzque;CON;subord;ainzque_relemma;romc;s364221;2;1
ainzque;CON;subord;ainzque_relemma;romc;s364575;3;1
ainzque;CON;subord;ainzque_relemma;romd;s364987;1;1
ainzque;CON;subord;ainzque_relemma;romd;s365115;2;1
ainzque;CON;subord;ainzque_relemma;romd;s365753;1;1
